# Observation File: southHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: South Flume Outflow [mol/h]
# Region: South_Flume_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Outflow [mol/h]
# Region: South_Incised_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Outflow [mol/h]
# Region: South_Typ_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Outflow [mol/h]
# Region: South_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Depth to Water [m]
# Region: South_Incised_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Depth to Water [m]
# Region: South_Typ_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Depth to Water [m] 
# Region: South_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Saturation
# Region: South_Incised_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Saturation
# Region: South_Typ_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Saturation
# Region: South_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Exfiltration [mol/h]
# Region: South_Incised_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Exfiltration [mol/h]
# Region: South_Typ_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Exfiltration [mol/h]
# Region: South_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Incised Reach Water Content [mol]
# Region: South_Incised_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Typical Reach Water Content [mol]
# Region: South_Typ_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: South Wet Reach Water Content [mol]
# Region: South_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# =============================================================================
"time [s]","South Flume Outflow [mol/h]","South Incised Reach Outflow [mol/h]","South Typical Reach Outflow [mol/h]","South Wet Reach Outflow [mol/h]","South Incised Reach Depth to Water [m]","South Typical Reach Depth to Water [m]","South Wet Reach Depth to Water [m] ","South Incised Reach Saturation","South Typical Reach Saturation","South Wet Reach Saturation","South Incised Reach Exfiltration [mol/h]","South Typical Reach Exfiltration [mol/h]","South Wet Reach Exfiltration [mol/h]","South Incised Reach Water Content [mol]","South Typical Reach Water Content [mol]","South Wet Reach Water Content [mol]"
2.062080000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.693368114626e+03,1.024583646716e+00,1.068265997740e+00,9.304122102329e-01,9.946543169686e-01,9.945343827717e-01,9.968928792459e-01,-2.885273668213e+04,-2.570380722539e+04,-1.220086082652e+04,1.069015610703e+10,5.154713367010e+09,9.612940490547e+09
2.062440000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.941892124311e+03,1.026624735901e+00,1.072814065621e+00,9.252859564896e-01,9.946345886646e-01,9.945134245953e-01,9.968777919766e-01,-1.140651801242e+04,-8.308487925559e+03,1.014889960855e+04,1.068991206882e+10,5.154593452996e+09,9.612781550438e+09
2.062800000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.269660701564e+03,1.021615597610e+00,1.066312559513e+00,9.208285324431e-01,9.946298646282e-01,9.945075320530e-01,9.968767388391e-01,1.322471931621e+04,2.797918100072e+03,3.657863416487e+04,1.068985235442e+10,5.154559226016e+09,9.612768613402e+09
2.063160000000e+07,-8.259172309681e+03,0.000000000000e+00,0.000000000000e+00,-1.274555733153e+04,1.017699155290e+00,1.063046564185e+00,9.148696354600e-01,9.946344183763e-01,9.945108327008e-01,9.968850399831e-01,4.022634232705e+04,1.630068095924e+04,5.534154849052e+04,1.068990690094e+10,5.154577305683e+09,9.612853270344e+09
2.063520000000e+07,-1.497843839223e+04,0.000000000000e+00,0.000000000000e+00,-3.308333692428e+04,1.012676305863e+00,1.058974262774e+00,9.099325984942e-01,9.946425662728e-01,9.945170845310e-01,9.968957308049e-01,5.119807926104e+04,2.566951001248e+04,7.521384895085e+04,1.069000575740e+10,5.154612141153e+09,9.612963142855e+09
2.063880000000e+07,-3.271107758656e+04,0.000000000000e+00,-2.653826407874e+04,-6.658884676782e+04,1.008743869788e+00,1.056923586594e+00,9.049509445880e-01,9.946510564254e-01,9.945240784963e-01,9.969056077884e-01,4.594278787590e+04,2.077056522190e+04,8.245507666694e+04,1.069010891271e+10,5.154651184145e+09,9.613064822437e+09
2.064240000000e+07,-9.622643969230e+04,4.277400621586e+04,-9.185848441490e+04,-8.303985288528e+04,1.003154711532e+00,1.056526464944e+00,9.038721133517e-01,9.946609587390e-01,9.945297466728e-01,9.969146566634e-01,2.535913651517e+04,2.806397492904e+04,8.983264702591e+04,1.069022881128e+10,5.154682803027e+09,9.613158134456e+09
2.064600000000e+07,-1.222114120352e+05,1.127254985202e+05,-1.098163191478e+05,-8.821128058182e+04,1.000220424062e+00,1.055976663632e+00,8.997745971816e-01,9.946685860618e-01,9.945351520195e-01,9.969232541375e-01,5.202213028563e+04,2.950363998493e+04,9.371588301020e+04,1.069032130533e+10,5.154712972745e+09,9.613246930489e+09
2.064960000000e+07,-1.405918879496e+05,1.614621109285e+05,-1.224601800084e+05,-9.504234148796e+04,9.955780047856e-01,1.052751161586e+00,8.976924375055e-01,9.946755429630e-01,9.945402211099e-01,9.969312145495e-01,5.903004582332e+04,3.135138885005e+04,9.902239426758e+04,1.069040576139e+10,5.154741296875e+09,9.613329304153e+09
2.065320000000e+07,-1.471129952461e+05,1.779589148481e+05,-1.276429406183e+05,-9.861552953169e+04,9.927373518200e-01,1.052751161586e+00,8.949919067932e-01,9.946821491714e-01,9.945451188270e-01,9.969388327303e-01,6.263189962764e+04,3.228623356535e+04,1.018297134960e+05,1.069048602472e+10,5.154768681622e+09,9.613408222276e+09
2.065680000000e+07,-1.539728639003e+05,1.920527107894e+05,-1.334494448806e+05,-1.027871352423e+05,9.908855968571e-01,1.047772577388e+00,8.879192106427e-01,9.946883475174e-01,9.945498164908e-01,9.969460557577e-01,6.678540391633e+04,3.336756293797e+04,1.050741241028e+05,1.069056140248e+10,5.154794965653e+09,9.613483118100e+09
2.066040000000e+07,-1.607971188019e+05,2.040664873649e+05,-1.393127064614e+05,-1.070078870843e+05,9.892492050960e-01,1.047772577388e+00,8.835976219176e-01,9.946941272908e-01,9.945542986944e-01,9.969528679305e-01,7.107512703877e+04,3.450025192988e+04,1.084215597362e+05,1.069063176446e+10,5.154820063519e+09,9.613553819347e+09
2.066400000000e+07,-1.654448048461e+05,2.119075391242e+05,-1.433304874619e+05,-1.099884415842e+05,9.882792134772e-01,1.047433868897e+00,8.800975687460e-01,9.946996244931e-01,9.945586264484e-01,9.969593909310e-01,7.404238595066e+04,3.529341713539e+04,1.107435246010e+05,1.069069873898e+10,5.154844309929e+09,9.613621565712e+09
2.066760000000e+07,-1.695508569162e+05,2.187490834729e+05,-1.468772318717e+05,-1.125684850623e+05,9.865020595737e-01,1.044453126206e+00,8.785835505879e-01,9.947048553783e-01,9.945628118245e-01,9.969656503364e-01,7.666264495275e+04,3.601049624259e+04,1.128282725702e+05,1.069076250429e+10,5.154867768719e+09,9.613686613957e+09
2.067120000000e+07,-1.731471140162e+05,2.247807001027e+05,-1.499605666037e+05,-1.147525723223e+05,9.859188795178e-01,1.044453126206e+00,8.767179939327e-01,9.947098439223e-01,9.945668666228e-01,9.969716685190e-01,7.901335585209e+04,3.666317776548e+04,1.147047750753e+05,1.069082335333e+10,5.154890503533e+09,9.613749190069e+09
2.067480000000e+07,-1.753563552625e+05,2.288735540030e+05,-1.517758144744e+05,-1.159721150721e+05,9.840367895460e-01,1.043621792485e+00,8.753937739265e-01,9.947143085927e-01,9.945704903631e-01,9.969771570295e-01,7.980776265436e+04,3.664254206474e+04,1.153263680769e+05,1.069087779580e+10,5.154910803555e+09,9.613806266949e+09
2.067840000000e+07,-1.568253294018e+05,2.046269858567e+05,-1.342612718618e+05,-1.018157824586e+05,9.855144105184e-01,1.043960500975e+00,8.762561662899e-01,9.947098907820e-01,9.945651512305e-01,9.969738898000e-01,5.153518711363e+04,2.388974812099e+04,9.256399432173e+04,1.069082273039e+10,5.154880063729e+09,9.613771804864e+09
2.068200000000e+07,-1.174836745173e+05,1.513582501677e+05,-9.822573944500e+04,-7.477377622899e+04,9.868075432150e-01,1.045341636008e+00,8.823184182970e-01,9.946936549293e-01,9.945478236924e-01,9.969589680105e-01,1.012073981556e+04,5.436221417533e+03,5.913936034580e+04,1.069062195184e+10,5.154781067850e+09,9.613615622853e+09
2.068560000000e+07,-5.377307025402e+04,6.190346521782e+04,-4.054371198434e+04,-3.376445344603e+04,9.918018789508e-01,1.050217378683e+00,8.907220465629e-01,9.946584057554e-01,9.945112904565e-01,9.969250361978e-01,-5.640011694401e+04,-2.459533517573e+04,9.315457022587e+03,1.069018675452e+10,5.154572718337e+09,9.613260952380e+09
2.068920000000e+07,-3.510188243203e+03,0.000000000000e+00,0.000000000000e+00,-6.284054232505e+03,1.006260505937e+00,1.057787947216e+00,9.101499831209e-01,9.946083308068e-01,9.944597908504e-01,9.968770228615e-01,-8.244328216234e+04,-3.685623167141e+04,-1.727326966492e+04,1.068956915443e+10,5.154279219642e+09,9.612759815432e+09
2.069280000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.623889315254e+03,1.025762647089e+00,1.078462161604e+00,9.310752748567e-01,9.945422299652e-01,9.943954634475e-01,9.968173290116e-01,-4.761899687651e+04,-3.984864343801e+04,-3.041160709256e+04,1.068875510723e+10,5.153912898373e+09,9.612137658170e+09
2.069640000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.993982709359e+03,1.022450051805e+00,1.076937691517e+00,9.291012760545e-01,9.945167144725e-01,9.943706531193e-01,9.967970767921e-01,-8.248553283918e+03,-1.532800586669e+04,6.370706268940e+03,1.068844107284e+10,5.153771448491e+09,9.611926003893e+09
2.070000000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.641280190872e+03,1.037453390609e+00,1.080956236461e+00,9.430208307251e-01,9.944591310270e-01,9.943144669042e-01,9.967458037860e-01,-4.317015157376e+04,-3.639709823327e+04,-2.660364806222e+04,1.068773219861e+10,5.153451473043e+09,9.611391360331e+09
2.070360000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.556855676424e+03,1.042168579962e+00,1.083984611922e+00,9.609642436389e-01,9.943976659662e-01,9.942545940682e-01,9.966907535557e-01,-5.046526695042e+04,-4.132318199032e+04,-3.290906307119e+04,1.068697598007e+10,5.153110525688e+09,9.610817951462e+09
2.070720000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.621563199592e+03,1.045160252202e+00,1.088872558415e+00,9.644318483583e-01,9.943621349890e-01,9.942196064026e-01,9.966609910797e-01,-3.325409015563e+04,-2.762834025848e+04,-1.681623498273e+04,1.068653831937e+10,5.152911019505e+09,9.610506995117e+09
2.071080000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.772027513022e+03,1.046168882979e+00,1.087659198008e+00,9.600940907604e-01,9.943426081241e-01,9.941998758570e-01,9.966465016965e-01,-1.853966934815e+04,-1.649366256192e+04,-5.742999830749e+02,1.068629707073e+10,5.152798142308e+09,9.610354573624e+09
2.071440000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.007721166895e+03,1.043512981708e+00,1.085468779600e+00,9.561405767033e-01,9.943392225954e-01,9.941952884969e-01,9.966469530422e-01,1.578386915419e+02,-1.736495376317e+03,2.336944710095e+04,1.068625409307e+10,5.152771288112e+09,9.610357465041e+09
2.071800000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.423319932257e+03,1.037937035110e+00,1.075752008895e+00,9.495407255104e-01,9.943490345406e-01,9.942039733797e-01,9.966595387611e-01,2.559433539293e+04,9.898624767029e+03,5.157138018936e+04,1.068637327532e+10,5.152819944274e+09,9.610486733552e+09
2.072160000000e+07,-7.050809730593e+03,0.000000000000e+00,0.000000000000e+00,-1.626241489809e+04,1.034884399749e+00,1.073653259844e+00,9.409103121672e-01,9.943584908231e-01,9.942125792370e-01,9.966724320080e-01,3.827735192622e+04,1.506932740750e+04,5.499000922371e+04,1.068648827333e+10,5.152868130430e+09,9.610619435557e+09
2.072520000000e+07,-1.089156691496e+04,0.000000000000e+00,0.000000000000e+00,-3.074158369955e+04,1.032301510678e+00,1.072084987664e+00,9.333819610549e-01,9.943675195373e-01,9.942206322114e-01,9.966841653291e-01,4.246715336772e+04,1.806987634211e+04,6.526438605491e+04,1.068659818847e+10,5.152913199315e+09,9.610740341539e+09
2.072880000000e+07,-1.247248159026e+04,0.000000000000e+00,0.000000000000e+00,-4.723124342040e+04,1.030058230230e+00,1.069033000805e+00,9.311319076708e-01,9.943768340649e-01,9.942291799524e-01,9.966952570150e-01,3.788781495108e+04,1.492209429665e+04,7.055597686347e+04,1.068671169720e+10,5.152961056233e+09,9.610854833032e+09
2.073240000000e+07,-5.132899706822e+04,0.000000000000e+00,-5.223275639375e+04,-6.959248939277e+04,1.024925281018e+00,1.065806869611e+00,9.297655678522e-01,9.943860664241e-01,9.942371472917e-01,9.967056800162e-01,3.770862975688e+04,1.762437681200e+04,7.609741681153e+04,1.068682419491e+10,5.153005709916e+09,9.610962551591e+09
2.073600000000e+07,-8.876000920458e+04,2.379390365324e+04,-8.455457034463e+04,-7.513986092708e+04,1.019182781772e+00,1.065806869611e+00,9.240612872599e-01,9.943979134442e-01,9.942446221948e-01,9.967156104014e-01,3.485428394063e+03,2.030414888499e+04,8.020743382674e+04,1.068696802915e+10,5.153047591425e+09,9.611065291635e+09
2.073960000000e+07,-1.044190380871e+05,8.611638745457e+04,-9.444624326962e+04,-7.817963851936e+04,1.017384866432e+00,1.064242663461e+00,9.224567392900e-01,9.944071995645e-01,9.942519177800e-01,9.967252422685e-01,3.372945905202e+04,2.125412174100e+04,8.270892170223e+04,1.068708098547e+10,5.153088480584e+09,9.611165030121e+09
2.074320000000e+07,-1.166863362856e+05,1.280380534924e+05,-1.027200911374e+05,-8.299590462486e+04,1.013339548136e+00,1.063845541811e+00,9.197030135581e-01,9.944159104936e-01,9.942589419252e-01,9.967343999738e-01,3.965619116930e+04,2.268683850113e+04,8.662556195664e+04,1.068718702158e+10,5.153127872424e+09,9.611259971368e+09
2.074680000000e+07,-1.241562762783e+05,1.458832496595e+05,-1.089369588916e+05,-8.736880614893e+04,1.013069019647e+00,1.063845541811e+00,9.183051901293e-01,9.944240963778e-01,9.942657145986e-01,9.967431190915e-01,4.490411331252e+04,2.398706204533e+04,9.020650187560e+04,1.068728676605e+10,5.153165879808e+09,9.611350460614e+09
2.075040000000e+07,-1.290945536948e+05,1.552350229879e+05,-1.131440003090e+05,-9.034970137632e+04,1.008588609489e+00,1.063845541811e+00,9.170717733467e-01,9.944319184913e-01,9.942723065772e-01,9.967515287301e-01,4.848253965442e+04,2.489556372332e+04,9.270780527357e+04,1.068738215395e+10,5.153202894754e+09,9.611437807412e+09
2.075400000000e+07,-1.334491307924e+05,1.630409992509e+05,-1.168598774570e+05,-9.298300144525e+04,1.007524122005e+00,1.063295740500e+00,9.144997341470e-01,9.944394131235e-01,9.942787309015e-01,9.967596611798e-01,5.166068368941e+04,2.571807095267e+04,9.494827381920e+04,1.068747361775e+10,5.153238988428e+09,9.611522328242e+09
2.075760000000e+07,-1.373415953093e+05,1.698662435862e+05,-1.201847097319e+05,-9.535415923383e+04,1.005844267386e+00,1.063295740500e+00,9.103383609554e-01,9.944466112639e-01,9.942849984424e-01,9.967675385787e-01,5.450935753597e+04,2.647052756710e+04,9.695914024376e+04,1.068756152537e+10,5.153274219092e+09,9.611604245704e+09
2.076120000000e+07,-1.405069068129e+05,1.755469334396e+05,-1.228645181385e+05,-9.726217787084e+04,1.005627548886e+00,1.063295740500e+00,9.099482040372e-01,9.944534846352e-01,9.942910503404e-01,9.967751028483e-01,5.662414840202e+04,2.691545466793e+04,9.840052248275e+04,1.068764551081e+10,5.153308250377e+09,9.611682940303e+09
2.076480000000e+07,-1.317937912254e+05,1.648206404996e+05,-1.144420356750e+05,-9.038794689318e+04,1.005627548886e+00,1.063845541811e+00,9.105951085700e-01,9.944549705666e-01,9.942917121628e-01,9.967773395235e-01,4.143754326314e+04,1.981528482616e+04,8.621717532779e+04,1.068766314253e+10,5.153311614352e+09,9.611706029844e+09
2.076840000000e+07,-1.184654171008e+05,1.473707335956e+05,-1.023120824656e+05,-8.167819461305e+04,1.006154017852e+00,1.063845541811e+00,9.112447451947e-01,9.944529183866e-01,9.942888514343e-01,9.967761133029e-01,3.023581884111e+04,1.456551685227e+04,7.690993401098e+04,1.068763721089e+10,5.153294943922e+09,9.611692998413e+09
2.077200000000e+07,-5.568741086909e+04,6.052743240893e+04,-4.384336856582e+04,-3.761389190856e+04,1.010636860689e+00,1.065740541795e+00,9.191180347891e-01,9.944234003783e-01,9.942582305273e-01,9.967474377689e-01,-5.828126728945e+04,-2.542341866678e+04,1.018713432938e+04,1.068727273470e+10,5.153120248782e+09,9.611393447824e+09
2.077560000000e+07,-3.778219604291e+04,3.507783376335e+04,-3.085510241036e+04,-3.344618256231e+04,1.011428444397e+00,1.065221026834e+00,9.223097960880e-01,9.944083969339e-01,9.942423332697e-01,9.967335447429e-01,-2.342293752514e+04,-1.001338748285e+04,3.337686329690e+04,1.068708720412e+10,5.153029354724e+09,9.611248297090e+09
2.077920000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-6.128741591786e+03,1.024355606272e+00,1.075297450566e+00,9.316394920362e-01,9.943574163044e-01,9.941917244271e-01,9.966862479779e-01,-6.771956314816e+04,-3.939816280462e+04,-2.315832907621e+04,1.068645876198e+10,5.152740978076e+09,9.610755015424e+09
2.078280000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.908756775491e+03,1.032332330916e+00,1.078961009054e+00,9.368986401096e-01,9.943172806479e-01,9.941529890513e-01,9.966514808066e-01,-2.698389286705e+04,-2.647367156329e+04,-8.903213259347e+03,1.068596479439e+10,5.152520309287e+09,9.610392587193e+09
2.078640000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.658246720768e+03,1.047245068219e+00,1.085804592333e+00,9.563121699640e-01,9.942603417932e-01,9.940978289165e-01,9.966005552098e-01,-4.262241813349e+04,-3.660088851140e+04,-2.513586537626e+04,1.068526436843e+10,5.152206269996e+09,9.609862202586e+09
2.079000000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.231924005686e+03,1.040603377560e+00,1.080802972433e+00,9.446221049896e-01,9.942584397612e-01,9.940962222240e-01,9.966027072174e-01,5.861045005843e+03,-5.444639432439e+03,2.471450063489e+04,1.068524076808e+10,5.152196750815e+09,9.609883650997e+09
2.079360000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.059260463465e+03,1.043240136890e+00,1.083393315176e+00,9.516190011331e-01,9.942346913890e-01,9.940730999468e-01,9.965837637741e-01,-1.721987367384e+04,-1.826176532072e+04,1.389978148501e+03,1.068494778703e+10,5.152064625528e+09,9.609685160070e+09
2.079720000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.951715335776e+03,1.042809026764e+00,1.087381652053e+00,9.513867219526e-01,9.942131089745e-01,9.940521191701e-01,9.965670687979e-01,-1.672722632179e+04,-1.803563073662e+04,2.724734092047e+02,1.068468178651e+10,5.151944796167e+09,9.609510400674e+09
2.080080000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-8.332269595832e+03,1.040444324772e+00,1.082341423473e+00,9.460037744042e-01,9.942049619839e-01,9.940442808383e-01,9.965630582131e-01,-1.099720573114e+02,-8.616745456608e+03,1.853739255226e+04,1.068458086601e+10,5.151899699488e+09,9.609467550479e+09
2.080440000000e+07,-1.923517233012e+03,0.000000000000e+00,0.000000000000e+00,-2.083158917697e+04,1.036881876128e+00,1.079863158627e+00,9.418542185448e-01,9.942102125501e-01,9.940493095799e-01,9.965711852843e-01,2.293442867696e+04,5.514794312305e+03,4.726268253174e+04,1.068464459572e+10,5.151927642242e+09,9.609551018402e+09
2.080800000000e+07,-8.797091100123e+03,0.000000000000e+00,0.000000000000e+00,-3.516283772183e+04,1.034348525173e+00,1.077198920684e+00,9.423113922592e-01,9.942201242537e-01,9.940591272590e-01,9.965829067985e-01,3.040086756343e+04,8.668037363497e+03,6.282139391115e+04,1.068476546867e+10,5.151982707256e+09,9.609672120368e+09
2.081160000000e+07,-1.867622290501e+04,0.000000000000e+00,-1.542597731465e+04,-6.139783375085e+04,1.032031720390e+00,1.074568382697e+00,9.401465223060e-01,9.942295942940e-01,9.940681490875e-01,9.965939393563e-01,3.468476037987e+04,1.254237124713e+04,6.889399368404e+04,1.068488113072e+10,5.152033393458e+09,9.609786290030e+09
2.081520000000e+07,-6.657594064431e+04,0.000000000000e+00,-7.003386618399e+04,-6.772333726388e+04,1.026874374557e+00,1.074148960569e+00,9.300577122418e-01,9.942414359077e-01,9.940767207403e-01,9.966045094263e-01,4.040682918361e+03,1.484058527667e+04,7.257411081376e+04,1.068502525845e+10,5.152081541555e+09,9.609895798854e+09
2.081880000000e+07,-9.302384473674e+04,5.502538599123e+04,-8.476435478487e+04,-7.235948890186e+04,1.024714388523e+00,1.074148960569e+00,9.279061941676e-01,9.942517905214e-01,9.940849720390e-01,9.966146330865e-01,1.977713845360e+04,1.650112863758e+04,7.635132791905e+04,1.068515140349e+10,5.152127926727e+09,9.610000786834e+09
2.082240000000e+07,-1.025779994683e+05,1.029471488222e+05,-9.124383931727e+04,-7.635652670134e+04,1.024061222930e+00,1.074148960569e+00,9.246298351686e-01,9.942612343884e-01,9.940929702477e-01,9.966243579029e-01,3.003179632326e+04,1.781065122837e+04,7.969630814131e+04,1.068526658268e+10,5.152172926317e+09,9.610101748055e+09
2.082600000000e+07,-1.098760665767e+05,1.241628944469e+05,-9.728573107142e+04,-8.054272200923e+04,1.020787271341e+00,1.071319304198e+00,9.218290540881e-01,9.942701566163e-01,9.941007091954e-01,9.966336586288e-01,3.538443272824e+04,1.912546727347e+04,8.324427354251e+04,1.068537554141e+10,5.152216507917e+09,9.610198404738e+09
2.082960000000e+07,-1.146662519657e+05,1.338144775993e+05,-1.013692786031e+05,-8.341383376454e+04,1.020787271341e+00,1.069755098047e+00,9.197030135581e-01,9.942787245020e-01,9.941082651333e-01,9.966426614879e-01,3.896360918543e+04,2.002754948872e+04,8.569331955898e+04,1.068548027591e+10,5.152259087908e+09,9.610292034926e+09
2.083320000000e+07,-1.188863960010e+05,1.415779496215e+05,-1.049815978577e+05,-8.596393391283e+04,1.019656756253e+00,1.069755098047e+00,9.193088655410e-01,9.942869765251e-01,9.941156546913e-01,9.966513924468e-01,4.210692601528e+04,2.083840425195e+04,8.790022697326e+04,1.068558124235e+10,5.152300756889e+09,9.610382899586e+09
2.083680000000e+07,-1.226474216462e+05,1.482941701078e+05,-1.082074199512e+05,-8.824608939238e+04,1.019131416519e+00,1.069357976398e+00,9.159966309321e-01,9.942949431002e-01,9.941228913075e-01,9.966598762727e-01,4.491488486286e+04,2.157688987724e+04,8.990168913182e+04,1.068567879980e+10,5.152341588435e+09,9.610471243836e+09
2.084040000000e+07,-1.260415328545e+05,1.542619184762e+05,-1.111106326146e+05,-9.029767456226e+04,1.015526528493e+00,1.069357976398e+00,9.147289950224e-01,9.943026493487e-01,9.941299830530e-01,9.966681366859e-01,4.745610642380e+04,2.225754042796e+04,9.172103086693e+04,1.068577324575e+10,5.152381626148e+09,9.610557302121e+09
2.084400000000e+07,-1.291385662033e+05,1.596522279013e+05,-1.137501248658e+05,-9.215754327270e+04,1.012161252369e+00,1.069357976398e+00,9.147289950224e-01,9.943101220704e-01,9.941369374387e-01,9.966761889456e-01,4.978959231062e+04,2.289943915286e+04,9.339889707471e+04,1.068586490043e+10,5.152420910278e+09,9.610641230814e+09
2.084760000000e+07,-1.319790285077e+05,1.645755443339e+05,-1.161729255962e+05,-9.387301203306e+04,1.012161252369e+00,1.069357976398e+00,9.136161656112e-01,9.943173900998e-01,9.941437595751e-01,9.966840435812e-01,5.194206904257e+04,2.349543222380e+04,9.496583207848e+04,1.068595410886e+10,5.152459469342e+09,9.610723136825e+09
2.085120000000e+07,-1.281239495343e+05,1.602687635810e+05,-1.123233111595e+05,-9.062678114531e+04,1.012161252369e+00,1.069357976398e+00,9.108243694454e-01,9.943216584758e-01,9.941475997120e-01,9.966889244017e-01,4.414858257998e+04,1.973161489565e+04,8.867018252315e+04,1.068600638739e+10,5.152481077101e+09,9.610774015150e+09
2.085480000000e+07,-7.686763269321e+04,9.055057534895e+04,-6.391979236491e+04,-5.290294021490e+04,1.015139551398e+00,1.070258181129e+00,9.182980869639e-01,9.943021251714e-01,9.941273430111e-01,9.966701434118e-01,-3.192817168130e+04,-1.446000921399e+04,2.947368414337e+04,1.068576529249e+10,5.152365523368e+09,9.610577889125e+09
2.085840000000e+07,-2.116921871960e+04,1.359448397942e+04,-1.400171620244e+04,-1.879778119095e+04,1.020241717738e+00,1.071986248417e+00,9.265630935798e-01,9.942707920816e-01,9.940952533232e-01,9.966393605802e-01,-7.606744174018e+04,-3.483383156091e+04,-1.465248736949e+03,1.068537886724e+10,5.152182635457e+09,9.610256744073e+09
2.086200000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-5.437756429085e+03,1.036342834499e+00,1.082821475229e+00,9.372212884574e-01,9.942204251264e-01,9.940460447338e-01,9.965934449045e-01,-5.457956830033e+04,-3.712187776410e+04,-2.112709857033e+04,1.068475859099e+10,5.151902428125e+09,9.609778299900e+09
2.086560000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.539413892812e+03,1.048492705171e+00,1.091317026920e+00,9.583721581326e-01,9.941544541753e-01,9.939825395677e-01,9.965338869256e-01,-5.322560118483e+04,-4.485059826091e+04,-3.653243664002e+04,1.068394762291e+10,5.151541244440e+09,9.609158643793e+09
2.086920000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-4.566104673898e+03,1.055357301974e+00,1.111787790671e+00,9.800657040638e-01,9.940845551183e-01,9.939152335818e-01,9.964703534377e-01,-6.336425566446e+04,-5.104666485697e+04,-4.312776536794e+04,1.068308882064e+10,5.151158545591e+09,9.608498252969e+09
